"poly_id","ObjectID2","year","mean","p25","p75","npix"
"141","141","2017","863.2900146","837.8102722","893.1766357","10"
"142","142","2017","682.5433322","604.4532166","733.6695709","22"
"143","143","2017","694.9820885","686.8476868","702.8452911","26"
"144","144","2017","169.7167153","112.5944061","216.5034561","462"
"145","145","2017","1420.007568","1412.925476","1427.089661","2"
"146","146","2017","1001.488708","1001.488708","1001.488708","1"
"147","147","2017","NA","NA","NA","0"
"148","148","2017","NA","NA","NA","0"
"149","149","2017","721.0608006","541.6019592","865.0892334","64"
"150","150","2017","680.1556977","553.2862549","795.454834","41"
"151","151","2017","252.4943301","165.0404205","295.1503067","174"
"152","152","2017","NA","NA","NA","0"
"153","153","2017","777.8137817","717.2546387","797.835144","9"
"154","154","2017","835.4420776","819.9765015","838.4804077","5"
"155","155","2017","466.2970111","371.5075836","524.0410309","702"
"156","156","2017","388.0645294","366.9166641","410.5606766","6"
"157","157","2017","611.0976105","591.0458221","626.9695129","4"
"158","158","2017","829.7326965","823.9094086","835.5559845","2"
"159","159","2017","636.3903111","604.4588928","649.2976074","7"
"160","160","2017","618.423645","612.2137451","629.396759","3"
"161","161","2017","415.3121948","384.2063141","446.4180756","2"
"162","162","2017","627.933197","612.9857635","642.8806305","2"
"163","163","2017","606.6143494","602.0662689","611.1624298","2"
"164","164","2017","564.9919767","530.3726807","593.8893738","11"
"165","165","2017","579.8636991","513.9717407","650.1964722","107"
"166","166","2017","434.9639426","355.429184","509.4743042","1283"
"167","167","2017","822.6735449","780.4125977","849.9835205","25"
"168","168","2017","NA","NA","NA","0"
"169","169","2017","1220.08667","1220.08667","1220.08667","1"
"170","170","2017","989.9452515","989.9452515","989.9452515","1"
"171","171","2017","856.0455933","835.2398987","876.8512878","2"
"172","172","2017","889.3197021","866.8554382","911.7839661","2"
"174","174","2017","992.319397","979.9990234","998.5757751","3"
"175","175","2017","NA","NA","NA","0"
"176","176","2017","813.9174875","781.0582275","826.7926331","52"
"177","177","2017","945.7859314","903.615509","991.3964996","10"
"178","178","2017","858.0342118","813.7607422","854.0011292","19"
"179","179","2017","908.108785","873.8138733","929.9606323","3"
"180","180","2017","987.9671631","903.6144104","1033.492538","6"
"181","181","2017","NA","NA","NA","0"
"182","182","2017","1120.648239","1065.933792","1163.276886","4"
"184","184","2017","1081.250305","1059.354706","1116.073853","3"
"186","186","2017","1141.778216","1095.729614","1199.751831","17"
"189","189","2017","974.534078","953.4039612","991.7987976","3"
"190","190","2017","902.156623","836.1508484","970.4052124","18"
"191","191","2017","NA","NA","NA","0"
"192","192","2017","NA","NA","NA","0"
"193","193","2017","775.0193787","774.654892","775.3838654","2"
"194","194","2017","1196.053345","1196.053345","1196.053345","1"
"195","195","2017","977.037439","922.6262207","991.9360962","5"
"196","196","2017","1423.313324","1381.95993","1437.71051","4"
"197","197","2017","969.4283752","947.2111053","991.6456451","2"
"198","198","2017","771.5380554","763.7532196","779.3228912","2"
"200","200","2017","661.5187754","606.3208618","762.3253784","13"
"203","203","2017","789.160183","717.9388733","809.2282562","32"
"204","204","2017","1196.804321","1196.804321","1196.804321","1"
"205","205","2017","663.8560181","663.8560181","663.8560181","1"
"206","206","2017","936.9979248","925.0076294","948.9882202","2"
"207","207","2017","944.0484131","925.3834839","991.6710205","5"
"208","208","2017","492.1820209","463.2373047","518.3984985","13"
"209","209","2017","1259.878052","1259.878052","1259.878052","1"
"210","210","2017","987.8499146","984.1806641","991.519165","2"
"211","211","2017","734.3776855","728.5312805","737.8725586","3"
"212","212","2017","630.6113892","630.6113892","630.6113892","1"
"213","213","2017","633.5424737","608.8753662","651.5236206","9"
"214","214","2017","528.0363159","528.0363159","528.0363159","1"
"215","215","2017","688.4429321","664.3925476","704.26297","7"
"216","216","2017","NA","NA","NA","0"
"217","217","2017","805.0229561","670.618103","958.0609436","31"
"218","218","2017","1004.756775","1004.756775","1004.756775","1"
"219","219","2017","NA","NA","NA","0"
"220","220","2017","1097.988037","1097.988037","1097.988037","1"
"221","221","2017","793.1613363","770.3675842","829.150238","3"
"222","222","2017","708.9017119","624.6082153","770.6209106","17"
"223","223","2017","556.8114929","550.0893097","563.5336761","2"
"224","224","2017","1622.958049","1601.541809","1640.403442","3"
"225","225","2017","605.7267439","532.1409302","674.8748779","485"
"226","226","2017","1096.318203","1019.122162","1189.441589","39"
"228","228","2017","637.6517543","551.0665894","724.0606537","218"
"229","229","2017","960.4527606","881.750061","1023.199646","33"
"230","230","2017","1146.501343","1146.501343","1146.501343","1"
"231","231","2017","NA","NA","NA","0"
"232","232","2017","NA","NA","NA","0"
"237","237","2017","430.474823","394.0544815","456.5873032","4"
"238","238","2017","542.0976766","518.8500061","560.8751831","3"
"239","239","2017","692.9246651","492.0594788","877.4893188","153"
"240","240","2017","475.0890096","467.851059","485.2373505","3"
"241","241","2017","507.8673252","469.1537476","540.6833801","115"
"242","242","2017","442.2547157","419.9200439","467.4459229","21"
"243","243","2017","503.5511475","499.33078","507.7715149","2"
"244","244","2017","504.2339042","473.8594208","534.4388428","7"
"245","245","2017","547.4822738","523.7444","570.9470062","34"
"247","247","2017","461.1917114","459.5221863","462.8612366","2"
"248","248","2017","515.6974487","515.6974487","515.6974487","1"
"249","249","2017","1093.74169","979.1304932","1229.436646","73"
"250","250","2017","1046.689627","967.7082825","1121.751343","51"
"251","251","2017","NA","NA","NA","0"
"252","252","2017","NA","NA","NA","0"
"253","253","2017","NA","NA","NA","0"
"256","256","2017","NA","NA","NA","0"
"257","257","2017","621.9711304","613.7985229","629.4370728","5"
"258","258","2017","773.7797187","636.4577637","891.1171265","1621"
"259","259","2017","564.7459916","427.0436401","651.9967041","367"
"260","260","2017","661.4193726","661.4193726","661.4193726","1"
"261","261","2017","440.7246399","440.7246399","440.7246399","1"
"262","262","2017","570.0661987","570.3411255","570.8826904","5"
"263","263","2017","470.9992371","466.6849213","475.3135529","2"
"266","266","2017","747.4726784","664.0943146","832.7371826","22"
"267","267","2017","442.9104309","440.7868958","445.0339661","2"
"268","268","2017","474.1155124","423.7836456","524.8840332","27"
"269","269","2017","575.9640316","513.9222565","636.0120392","422"
"270","270","2017","NA","NA","NA","0"
"271","271","2017","NA","NA","NA","0"
"273","273","2017","406.7140503","406.7140503","406.7140503","1"
"274","274","2017","348.7132263","348.7132263","348.7132263","1"
"281","281","2017","1187.942749","1187.942749","1187.942749","1"
"282","282","2017","850.1969246","720.6140747","976.4792633","80"
"285","285","2017","607.9840698","607.9840698","607.9840698","1"
"286","286","2017","976.5372447","886.9311981","1033.115875","60"
"289","289","2017","787.5864054","764.2931671","840.7845459","6"
"290","290","2017","1315.355876","1285.368591","1354.650391","3"
"291","291","2017","NA","NA","NA","0"
"292","292","2017","NA","NA","NA","0"
"293","293","2017","805.5878906","799.4048767","811.7709045","2"
"294","294","2017","1688.856323","1688.856323","1688.856323","1"
"297","297","2017","NA","NA","NA","0"
"298","298","2017","NA","NA","NA","0"
"299","299","2017","1728.108032","1728.108032","1728.108032","1"
"300","300","2017","1148.348193","1110.27417","1207.769897","5"
"301","301","2017","NA","NA","NA","0"
"305","305","2017","697.1870575","660.1988525","747.1583862","8"
"308","308","2017","NA","NA","NA","0"
"309","309","2017","903.5280787","729.9909668","1072.594727","1269"
"312","312","2017","1082.960388","964.7569275","1189.258545","7"
"313","313","2017","1317.065203","1244.300537","1369.852661","21"
"314","314","2017","NA","NA","NA","0"
"319","319","2017","1654.290039","1654.290039","1654.290039","1"
"320","320","2017","1043.574242","1010.49559","1101.051361","8"
"324","324","2017","1103.549046","1058.965454","1170.047424","7"
"325","325","2017","839.803717","734.9017944","921.6130066","10"
"326","326","2017","1083.455397","948.427002","1182.556946","35"
"327","327","2017","1309.099204","1145.493073","1513.68219","174"
"333","333","2017","614.4175371","582.4669037","663.3163605","14"
"334","334","2017","854.1088638","785.4333801","955.4423676","8"
"335","335","2017","848.7599284","809.2235107","877.7797852","3"
"336","336","2017","NA","NA","NA","0"
"337","337","2017","880.4594421","857.6895905","903.2292938","2"
"338","338","2017","NA","NA","NA","0"
"339","339","2017","904.6712646","904.6712646","904.6712646","1"
"340","340","2017","970.6411743","958.0061646","985.0847473","3"
"341","341","2017","805.099823","771.7765656","838.4230804","2"
"342","342","2017","1675.574301","1654.287842","1705.834595","49"
"343","343","2017","1685.519165","1685.519165","1685.519165","1"
"344","344","2017","561.3924561","547.8321228","574.7680359","7"
"345","345","2017","NA","NA","NA","0"
"346","346","2017","1733.577026","1733.577026","1733.577026","1"
"347","347","2017","850.1131897","841.1073151","859.1190643","2"
"348","348","2017","1245.44104","1207.069214","1253.771118","17"
"349","349","2017","605.0089983","580.7737732","631.2182617","7"
"350","350","2017","648.3822021","641.2165985","654.3761444","4"
"351","351","2017","788.6665039","788.6665039","788.6665039","1"
"352","352","2017","719.0781203","697.9255981","742.1234741","13"
"353","353","2017","NA","NA","NA","0"
"354","354","2017","NA","NA","NA","0"
"355","355","2017","NA","NA","NA","0"
"356","356","2017","1098.268494","1033.916626","1145.946472","14"
"357","357","2017","774.8946686","761.3875732","782.0478058","4"
"358","358","2017","NA","NA","NA","0"
"359","359","2017","NA","NA","NA","0"
"360","360","2017","1682.207047","1637.590363","1757.358887","16"
"361","361","2017","1457.754346","1436.960449","1474.658936","5"
"363","363","2017","1470.540833","1454.68454","1486.397125","2"
"364","364","2017","1502.306335","1494.16037","1510.452301","2"
"365","365","2017","1460.500488","1460.500488","1460.500488","1"
"366","366","2017","1112.75993","1004.88768","1232.577576","146"
"368","368","2017","751.3419571","672.2341537","907.5548553","4"
"370","370","2017","NA","NA","NA","0"
"371","371","2017","NA","NA","NA","0"
"379","379","2017","NA","NA","NA","0"
"380","380","2017","NA","NA","NA","0"
"381","381","2017","559.8165131","540.3633118","587.2118988","6"
"382","382","2017","587.6502279","577.8829346","589.7941284","9"
"383","383","2017","698.8346252","682.3304443","728.0335388","4"
"384","384","2017","1189.298047","1147.672241","1182.244751","5"
"385","385","2017","966.7042268","914.1976013","1023.55661","19"
"386","386","2017","565.3334351","558.5895996","589.0395813","27"
"387","387","2017","877.1398468","843.7463684","898.5665741","4"
"388","388","2017","875.3176522","789.3948364","955.6671753","29"
"389","389","2017","NA","NA","NA","0"
"390","390","2017","680.9095764","656.7904205","705.0287323","2"
"391","391","2017","NA","NA","NA","0"
"393","393","2017","NA","NA","NA","0"
"396","396","2017","NA","NA","NA","0"
"398","398","2017","NA","NA","NA","0"
"399","399","2017","NA","NA","NA","0"
"400","400","2017","NA","NA","NA","0"
"402","402","2017","NA","NA","NA","0"
"403","403","2017","NA","NA","NA","0"
"404","404","2017","1623.296747","1584.006348","1662.895142","21"
"405","405","2017","1572.888206","1551.294128","1590.545776","11"
"406","406","2017","557.7654968","490.8094788","620.399353","25"
"407","407","2017","640.6716134","574.7471313","702.9022522","7"
"408","408","2017","657.4812796","608.9102631","711.0445251","28"
"409","409","2017","625.070105","540.239563","680.9318848","5"
"410","410","2017","859.9024048","776.6503906","883.4243774","5"
"412","412","2017","492.3415222","492.3415222","492.3415222","1"
"414","414","2017","NA","NA","NA","0"
"415","415","2017","496.5314447","340.1808777","587.121582","137"
"416","416","2017","906.3208516","787.4044037","1007.814575","30"
"419","419","2017","NA","NA","NA","0"
"420","420","2017","NA","NA","NA","0"
"421","421","2017","NA","NA","NA","0"
"422","422","2017","NA","NA","NA","0"
"425","425","2017","NA","NA","NA","0"
"426","426","2017","NA","NA","NA","0"
"427","427","2017","NA","NA","NA","0"
"428","428","2017","NA","NA","NA","0"
"429","429","2017","NA","NA","NA","0"
"430","430","2017","NA","NA","NA","0"
"431","431","2017","NA","NA","NA","0"
"432","432","2017","NA","NA","NA","0"
"433","433","2017","NA","NA","NA","0"
"434","434","2017","NA","NA","NA","0"
"435","435","2017","NA","NA","NA","0"
"436","436","2017","NA","NA","NA","0"
"437","437","2017","NA","NA","NA","0"
"438","438","2017","NA","NA","NA","0"
"439","439","2017","NA","NA","NA","0"
"440","440","2017","NA","NA","NA","0"
"441","441","2017","NA","NA","NA","0"
"442","442","2017","NA","NA","NA","0"
"443","443","2017","NA","NA","NA","0"
"444","444","2017","NA","NA","NA","0"
"445","445","2017","NA","NA","NA","0"
"446","446","2017","NA","NA","NA","0"
"447","447","2017","NA","NA","NA","0"
"448","448","2017","1200.663615","1149.328308","1233.442688","3"
"449","449","2017","1165.481171","1146.993134","1184.06665","4"
"450","450","2017","NA","NA","NA","0"
"451","451","2017","1109.671753","1109.671753","1109.671753","1"
"452","452","2017","NA","NA","NA","0"
"453","453","2017","NA","NA","NA","0"
"454","454","2017","NA","NA","NA","0"
"455","455","2017","1633.570028","1614.205688","1659.821899","15"
"456","456","2017","NA","NA","NA","0"
"457","457","2017","837.9142761","816.5784454","859.2501068","2"
"458","458","2017","1317.705612","1250.253021","1378.754761","70"
"459","459","2017","1388.168864","1311.362366","1451.380157","12"
"461","461","2017","NA","NA","NA","0"
